sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,Ablation,Layer_ablated,Head_ablated,Ablation_idx,n_params,mpath,language,multilingual
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.01639336347579956,0,2.181818182,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.01655745506286621,1,2.181818182,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.01536935567855835,2,2.181818182,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.012360095977783203,3,2.181818182,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.007301509380340576,4,2.181818182,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.005301415920257568,5,2.181818182,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.003299236297607422,6,2.181818182,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0020952820777893066,7,2.181818182,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0018671751022338867,8,2.181818182,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0013731122016906738,9,2.181818182,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0008185505867004395,10,2.181818182,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.00043457746505737305,11,2.181818182,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.001412510871887207,12,2.181818182,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.0,0,2.0,9,9,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.0,1,2.0,9,9,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.0,2,2.0,9,9,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.0,3,2.0,9,9,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.0,4,2.0,9,9,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.0,5,2.0,9,9,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.0,6,2.0,9,9,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.0,7,2.0,9,9,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,4.965066909790039e-05,8,2.0,9,9,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,3.701448440551758e-05,9,2.0,9,9,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,2.473592758178711e-05,10,2.0,9,9,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,1.3172626495361328e-05,11,2.0,9,9,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,4.374980926513672e-05,12,2.0,9,9,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.01639336347579956,0,2.818181818,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.01655745506286621,1,2.818181818,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.01536935567855835,2,2.818181818,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.012360095977783203,3,2.818181818,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.007301509380340576,4,2.818181818,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.005301415920257568,5,2.818181818,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.003299236297607422,6,2.818181818,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.0020952820777893066,7,2.818181818,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.0018584728240966797,8,2.818181818,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.001360177993774414,9,2.818181818,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act, act,Different Sense,0.0008071064949035645,10,2.818181818,9,8,Zero-Ablation,7,11,"(7, 11)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
