sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,Ablation,Layer_ablated,Head_ablated,Ablation_idx,n_params,mpath,language,multilingual
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.016879141330718994,0,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.011250674724578857,1,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.009066462516784668,2,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.00582510232925415,3,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.006775259971618652,4,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.005712926387786865,5,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.004269242286682129,6,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0034765005111694336,7,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0021203160285949707,8,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.002004265785217285,9,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0017547607421875,10,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.00136488676071167,11,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0012905597686767578,12,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0012034773826599121,13,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0012964606285095215,14,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.001247704029083252,15,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.001240551471710205,16,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0011848211288452148,17,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.001195073127746582,18,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0012934207916259766,19,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0007407069206237793,20,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0006276965141296387,21,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0005796551704406738,22,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0004658699035644531,23,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,2.3126602172851562e-05,24,2.181818182,9,8,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.0,0,2.0,9,9,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.0,1,2.0,9,9,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.0001062154769897461,2,2.0,9,9,Zero-Ablation,1,13,"(1, 13)",559890432,FacebookAI/xlm-roberta-large,english,Yes
