sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,Ablation,Layer_ablated,Head_ablated,Ablation_idx,n_params,mpath,language,multilingual
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.01639336347579956,0,2.181818182,9,8,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.01655745506286621,1,2.181818182,9,8,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.01536935567855835,2,2.181818182,9,8,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.01268678903579712,3,2.181818182,9,8,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.007578849792480469,4,2.181818182,9,8,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.005468010902404785,5,2.181818182,9,8,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.003412902355194092,6,2.181818182,9,8,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.002196788787841797,7,2.181818182,9,8,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.001883387565612793,8,2.181818182,9,8,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0013970136642456055,9,2.181818182,9,8,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0009124875068664551,10,2.181818182,9,8,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0004960298538208008,11,2.181818182,9,8,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act, act,Different Sense,0.0016494989395141602,12,2.181818182,9,8,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.0,0,2.0,9,9,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.0,1,2.0,9,9,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.0,2,2.0,9,9,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.00018489360809326172,3,2.0,9,9,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.00013953447341918945,4,2.0,9,9,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,0.00011682510375976562,5,2.0,9,9,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,8.726119995117188e-05,6,2.0,9,9,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,8.83340835571289e-05,7,2.0,9,9,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,8.809566497802734e-05,8,2.0,9,9,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,6.300210952758789e-05,9,2.0,9,9,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,4.1604042053222656e-05,10,2.0,9,9,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act, act,Different Sense,2.3126602172851562e-05,11,2.0,9,9,Zero-Ablation,2,10,"(2, 10)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
