sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,Ablation,n_params,mpath,language,multilingual
It was a desperate act.,It was a magic act.,act,act,Different Sense,1.4465167508248555e-08,0,2.181818182,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1362142931056015,1,2.181818182,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.11030169264410439,2,2.181818182,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.17534661764860915,3,2.181818182,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.23984316871414246,4,2.181818182,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.27909155182982737,5,2.181818182,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.3605782946899053,6,2.181818182,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.4055057652949384,7,2.181818182,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.393237867065775,8,2.181818182,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.4106375055369288,9,2.181818182,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.39561877734132767,10,2.181818182,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.33325274403689076,11,2.181818182,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.18393544966572206,12,2.181818182,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,1.4465167508248555e-08,0,2.0,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.22698499529269478,1,2.0,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.15913076698658235,2,2.0,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.1863673941738483,3,2.0,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.24430112631713607,4,2.0,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.2808680495448219,5,2.0,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.3057085769499951,6,2.0,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.332729501650055,7,2.0,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.3578185333892606,8,2.0,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.34744912368313097,9,2.0,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.2950191481478607,10,2.0,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.25215064186127123,11,2.0,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.12553885564133394,12,2.0,8,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05407979066130186,0,2.818181818,9,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.15425606617784016,1,2.818181818,9,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.10687487146283992,2,2.818181818,9,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.12226991172970636,3,2.818181818,9,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.1842694112515797,4,2.818181818,9,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.2645853628582341,5,2.818181818,9,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.33698102596401236,6,2.818181818,9,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.3763357550960422,7,2.818181818,9,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.39273916211974425,8,2.818181818,9,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.43019758358923454,9,2.818181818,9,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.4165845676478567,10,2.818181818,9,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.35160315645968854,11,2.818181818,9,8,Original,222595584,albert/albert-xxlarge-v2,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.19870043130151105,12,2.818181818,9,8,Original,222595584,albert/albert-xxlarge-v2,english,No
