sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,Ablation,n_params,mpath,language,multilingual
It was a desperate act.,It was a magic act.,act,act,Different Sense,1.874700394921547e-09,0,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.028210761038090726,1,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0545032393191508,2,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.054794154181155075,3,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05956327456198718,4,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05702596276644012,5,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06476753738043317,6,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07309600080690237,7,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08873987690611496,8,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.09330572476517096,9,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.08103641706179743,10,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06631292605463945,11,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05576793485015197,12,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04621564216559193,13,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03810444107667477,14,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03653610832061038,15,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03717610657596815,16,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.037028977862696766,17,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03376775000346677,18,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.029707532187675523,19,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02742515630738418,20,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02696911383500966,21,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02611281679460542,22,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.02910462684012216,23,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.040281136192205635,24,2.181818182,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,1.874700394921547e-09,0,2.0,8,8,Original,17683968,albert/albert-large-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.044682469717741924,1,2.0,8,8,Original,17683968,albert/albert-large-v2,english,No
