sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,Ablation,n_params,mpath,language,multilingual
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0,0,2.181818182,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06555008349771874,1,2.181818182,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04064892165848466,2,2.181818182,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04349115849748797,3,2.181818182,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.038701550030589615,4,2.181818182,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.030772200635937996,5,2.181818182,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03129758657874482,6,2.181818182,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04825279927851078,7,2.181818182,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05179501916606111,8,2.181818182,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05696730601272493,9,2.181818182,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05192565629381818,10,2.181818182,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0440520282882334,11,2.181818182,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03400164228142466,12,2.181818182,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.09513573605855263,1,2.0,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05059800151652449,2,2.0,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.057063461809483074,3,2.0,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04945014309949347,4,2.0,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.050716453818162255,5,2.0,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04946941921609249,6,2.0,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05636360606409263,7,2.0,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05258936978225548,8,2.0,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05595947075017582,9,2.0,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05035886458836292,10,2.0,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04173839632479581,11,2.0,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.029645794905525658,12,2.0,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0,0,2.818181818,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06224722123404225,1,2.818181818,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.037209808099401664,2,2.818181818,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03437182731248378,3,2.818181818,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.037009607782228615,4,2.818181818,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.031959808925260735,5,2.818181818,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.037126664537542875,6,2.818181818,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.05478870288116933,7,2.818181818,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.057075903355478186,8,2.818181818,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06805496716841775,9,2.818181818,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06293544751362823,10,2.818181818,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.053612517412080396,11,2.818181818,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04557354380683609,12,2.818181818,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.10904163028540959,1,2.80952381,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06765786535344098,2,2.80952381,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.061725600213687226,3,2.80952381,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.05082103645276481,4,2.80952381,8,8,Original,124645632,FacebookAI/roberta-base,english,No
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.046932378826500254,5,2.80952381,8,8,Original,124645632,FacebookAI/roberta-base,english,No
