sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,Ablation,n_params,mpath,language,multilingual
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.01639336252420598,0,2.181818182,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03318679392503865,1,2.181818182,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03725540831893215,2,2.181818182,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0531988631471213,3,2.181818182,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05481464504851652,4,2.181818182,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05131220104151224,5,2.181818182,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06001017688875332,6,2.181818182,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.1251620393253291,7,2.181818182,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.13037887756825117,8,2.181818182,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.10438709276221736,9,2.181818182,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.07552127397446962,10,2.181818182,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06925390746622351,11,2.181818182,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.25360004383811385,12,2.181818182,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.0,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.02213060744456452,1,2.0,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.038071793294699785,2,2.0,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05325278695614255,3,2.0,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06611179244781062,4,2.0,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05973567841042737,5,2.0,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.062265027968486764,6,2.0,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.12250753750227616,7,2.0,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.13723985939464256,8,2.0,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.10359820987912849,9,2.0,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0763604272887709,10,2.0,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0710522820721956,11,2.0,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.2352409619541035,12,2.0,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act,act,Different Sense,0.01639336252420598,0,2.818181818,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03835858761189037,1,2.818181818,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04910440506938685,2,2.818181818,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0687477258349326,3,2.818181818,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act,act,Different Sense,0.063428836842637,4,2.818181818,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06478693148733816,5,2.818181818,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06286588343078936,6,2.818181818,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act,act,Different Sense,0.10104520167842934,7,2.818181818,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act,act,Different Sense,0.10396330577390167,8,2.818181818,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act,act,Different Sense,0.0843079019501416,9,2.818181818,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act,act,Different Sense,0.06604093218233409,10,2.818181818,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act,act,Different Sense,0.061845133775532135,11,2.818181818,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a magic act.,act,act,Different Sense,0.2408070145553627,12,2.818181818,9,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.0,0,2.80952381,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.014049927929841055,1,2.80952381,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.032023462169884165,2,2.80952381,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.06802984673331347,3,2.80952381,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.09078108056766043,4,2.80952381,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.09155962847847765,5,2.80952381,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.07797673363153645,6,2.80952381,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.11439782882747074,7,2.80952381,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.1257520694710712,8,2.80952381,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.09810438964265467,9,2.80952381,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.07702954731484069,10,2.80952381,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.07267939168547766,11,2.80952381,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a humane act.,It was a comedic act.,act,act,Different Sense,0.27330735771816816,12,2.80952381,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.0,0,3.9,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.030580433318156186,1,3.9,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.06484608403025782,2,3.9,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.10286604889038153,3,3.9,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.09608907648304266,4,3.9,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.08584078275807605,5,3.9,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.07225960838649059,6,3.9,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.1240819048749936,7,3.9,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.12256139192755289,8,3.9,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.09142939866364375,9,3.9,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.07041570582350531,10,3.9,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.06901919485712282,11,3.9,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a desperate act.,It was a humane act.,act,act,Same Sense,0.26801088264901296,12,3.9,9,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.01639336252420598,0,3.764705882,8,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.030777965105686422,1,3.764705882,8,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.028431081015103055,2,3.764705882,8,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.034401037146618685,3,3.764705882,8,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.03800926178208719,4,3.764705882,8,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.034224075485769445,5,3.764705882,8,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.032904791252574284,6,3.764705882,8,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.07534204379809595,7,3.764705882,8,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.08280333829548892,8,3.764705882,8,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.07406769434049354,9,3.764705882,8,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.056838044707849256,10,3.764705882,8,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.053756075256595204,11,3.764705882,8,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
It was a magic act.,It was a comedic act.,act,act,Same Sense,0.188298461019901,12,3.764705882,8,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.0,0,1.571428571,8,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.019232114180625426,1,1.571428571,8,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.03475628654277174,2,1.571428571,8,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.036275200209056946,3,1.571428571,8,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.05297244997545347,4,1.571428571,8,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.04332333821534562,5,1.571428571,8,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.05626282678339378,6,1.571428571,8,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.10309769613437136,7,1.571428571,8,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.1543049727782998,8,1.571428571,8,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.14546958338903682,9,1.571428571,8,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.1526510432793019,10,1.571428571,8,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.16657011255010545,11,1.571428571,8,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
He had a universal appeal.,He had a legal appeal.,appeal,appeal,Different Sense,0.41591245640806074,12,1.571428571,8,8,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.01563280502554043,0,1.0,8,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.027484657498677012,1,1.0,8,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.028585398410875595,2,1.0,8,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.037673687342623,3,1.0,8,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.05930607433115331,4,1.0,8,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.05643104355035711,5,1.0,8,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.07063690273220324,6,1.0,8,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.14885100349681735,7,1.0,8,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.21427714392169384,8,1.0,8,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
He had a universal appeal.,He had a pending appeal.,appeal,appeal,Different Sense,0.20081119074484022,9,1.0,8,9,Original,177853440,google-bert/bert-base-multilingual-cased,english,Yes
