sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,Ablation,n_params,mpath,language,multilingual
It was a desperate act.,It was a magic act.,act,act,Different Sense,3.5062904801819172e-09,0,2.181818182,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.030149894490394513,1,2.181818182,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05535647749733508,2,2.181818182,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.0670677821534239,3,2.181818182,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06718896262419605,4,2.181818182,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06749402129521664,5,2.181818182,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.06450716360985842,6,2.181818182,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.05414375231365709,7,2.181818182,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.04396386548647191,8,2.181818182,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03435733789454709,9,2.181818182,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.027688438628648226,10,2.181818182,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.030544177444844944,11,2.181818182,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a magic act.,act,act,Different Sense,0.03990313474841167,12,2.181818182,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,3.5062904801819172e-09,0,2.0,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03858710010223643,1,2.0,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.08713383691459264,2,2.0,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.08249278337812183,3,2.0,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.08866207223487432,4,2.0,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.08819111588132933,5,2.0,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.0824419765406188,6,2.0,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.06862844197867857,7,2.0,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.05688338851060515,8,2.0,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.045130077788294476,9,2.0,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.03939705840753327,10,2.0,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.042063571100823816,11,2.0,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a desperate act.,It was a comedic act.,act,act,Different Sense,0.04276302042445557,12,2.0,8,8,Original,11683584,albert/albert-base-v2,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.009822072021535178,0,2.818181818,9,8,Original,11683584,albert/albert-base-v2,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.03001454000863779,1,2.818181818,9,8,Original,11683584,albert/albert-base-v2,english,No
It was a humane act.,It was a magic act.,act,act,Different Sense,0.04768089575550105,2,2.818181818,9,8,Original,11683584,albert/albert-base-v2,english,No
