sentence,word,string,Layer,num_tokens_original,num_tokens_unique,prop_original_tokens,mean_dist,centered_isotropy,intra_sentence_similarity,n_params,mpath,language,multilingual
It was a desperate act.,act,act,0,9,9,1.0,0.9109605468797182,1.1242166608572006,0.43592656,278043648,FacebookAI/xlm-roberta-base,english,Yes
It was a desperate act.,act,act,1,9,9,1.0,0.7096814703127834,1.0925858914852142,0.59706473,278043648,FacebookAI/xlm-roberta-base,english,Yes
It was a desperate act.,act,act,2,9,9,1.0,0.5382229086288887,1.0998101755976677,0.7212238,278043648,FacebookAI/xlm-roberta-base,english,Yes
It was a desperate act.,act,act,3,9,9,1.0,0.5083394564407177,1.0993784964084625,0.7401417,278043648,FacebookAI/xlm-roberta-base,english,Yes
It was a desperate act.,act,act,4,9,9,1.0,0.5356119204042035,1.0962767973542213,0.72320074,278043648,FacebookAI/xlm-roberta-base,english,Yes
It was a desperate act.,act,act,5,9,9,1.0,0.5747581035859326,1.0902403369545937,0.69857734,278043648,FacebookAI/xlm-roberta-base,english,Yes
It was a desperate act.,act,act,6,9,9,1.0,0.5704988628585108,1.081502228975296,0.7008531,278043648,FacebookAI/xlm-roberta-base,english,Yes
It was a desperate act.,act,act,7,9,9,1.0,0.5881643674863638,1.0988081470131874,0.68336797,278043648,FacebookAI/xlm-roberta-base,english,Yes
It was a desperate act.,act,act,8,9,9,1.0,0.5654929970170217,1.0950247570872307,0.7025755,278043648,FacebookAI/xlm-roberta-base,english,Yes
It was a desperate act.,act,act,9,9,9,1.0,0.4462593384784366,1.0923116207122803,0.77602303,278043648,FacebookAI/xlm-roberta-base,english,Yes
It was a desperate act.,act,act,10,9,9,1.0,0.36834080008477627,1.075802318751812,0.8200702,278043648,FacebookAI/xlm-roberta-base,english,Yes
It was a desperate act.,act,act,11,9,9,1.0,0.3778347655150458,1.060694370418787,0.81493175,278043648,FacebookAI/xlm-roberta-base,english,Yes
It was a desperate act.,act,act,12,9,9,1.0,0.0768676092626223,1.0114561188966036,0.9652312,278043648,FacebookAI/xlm-roberta-base,english,Yes
It was a humane act.,act,act,0,9,9,1.0,0.9067553004710126,1.1242443323135376,0.44018304,278043648,FacebookAI/xlm-roberta-base,english,Yes
It was a humane act.,act,act,1,9,9,1.0,0.704468471171643,1.0924304723739624,0.6009554,278043648,FacebookAI/xlm-roberta-base,english,Yes
It was a humane act.,act,act,2,9,9,1.0,0.533895754992037,1.0995126068592072,0.7239062,278043648,FacebookAI/xlm-roberta-base,english,Yes
It was a humane act.,act,act,3,9,9,1.0,0.5022038398413777,1.0984959602355957,0.743821,278043648,FacebookAI/xlm-roberta-base,english,Yes
It was a humane act.,act,act,4,9,9,1.0,0.5247536096543887,1.0933248847723007,0.7298776,278043648,FacebookAI/xlm-roberta-base,english,Yes
It was a humane act.,act,act,5,9,9,1.0,0.565214566092521,1.0881264731287956,0.7046294,278043648,FacebookAI/xlm-roberta-base,english,Yes
It was a humane act.,act,act,6,9,9,1.0,0.5704858793964829,1.0804212391376495,0.7008307,278043648,FacebookAI/xlm-roberta-base,english,Yes
