sentence,word,string,Layer,num_tokens_original,num_tokens_unique,prop_original_tokens,mean_dist,centered_isotropy,intra_sentence_similarity,n_params,mpath,language,multilingual
Compró el aceite de oliva.,aceite,aceite,0,8,8,1.0,0.6723491227340631,1.1382448822259903,0.6415968,5344136,dccuchile/albert-tiny-spanish,spanish,No
Compró el aceite de oliva.,aceite,aceite,1,8,8,1.0,0.5985872798260053,1.1335360705852509,0.6871845,5344136,dccuchile/albert-tiny-spanish,spanish,No
Compró el aceite de oliva.,aceite,aceite,2,8,8,1.0,0.6213914195565591,1.1338839828968048,0.6708065,5344136,dccuchile/albert-tiny-spanish,spanish,No
Compró el aceite de oliva.,aceite,aceite,3,8,8,1.0,0.6088909450192419,1.135843202471733,0.67558086,5344136,dccuchile/albert-tiny-spanish,spanish,No
Compró el aceite de oliva.,aceite,aceite,4,8,8,1.0,0.6788107668806799,1.1390914618968964,0.6344346,5344136,dccuchile/albert-tiny-spanish,spanish,No
Compró el aceite de carro.,aceite,aceite,0,8,8,1.0,0.6726539182107486,1.1379321068525314,0.64138985,5344136,dccuchile/albert-tiny-spanish,spanish,No
Compró el aceite de carro.,aceite,aceite,1,8,8,1.0,0.5944953815733368,1.1327466666698456,0.6899259,5344136,dccuchile/albert-tiny-spanish,spanish,No
Compró el aceite de carro.,aceite,aceite,2,8,8,1.0,0.6138308141474148,1.1338958740234375,0.67583776,5344136,dccuchile/albert-tiny-spanish,spanish,No
Compró el aceite de carro.,aceite,aceite,3,8,8,1.0,0.5929912587276422,1.1360545307397842,0.6857439,5344136,dccuchile/albert-tiny-spanish,spanish,No
Compró el aceite de carro.,aceite,aceite,4,8,8,1.0,0.6715506814244663,1.138044312596321,0.6390352,5344136,dccuchile/albert-tiny-spanish,spanish,No
Compró el aceite de cocina.,aceite,aceite,0,8,8,1.0,0.6696649087415476,1.1380937546491623,0.6434089,5344136,dccuchile/albert-tiny-spanish,spanish,No
Compró el aceite de cocina.,aceite,aceite,1,8,8,1.0,0.5930958315243153,1.1324797868728638,0.6907799,5344136,dccuchile/albert-tiny-spanish,spanish,No
Compró el aceite de cocina.,aceite,aceite,2,8,8,1.0,0.6130509040043652,1.132419541478157,0.6763451,5344136,dccuchile/albert-tiny-spanish,spanish,No
Compró el aceite de cocina.,aceite,aceite,3,8,8,1.0,0.5935894600694559,1.1343931257724762,0.6854766,5344136,dccuchile/albert-tiny-spanish,spanish,No
Compró el aceite de cocina.,aceite,aceite,4,8,8,1.0,0.6672943518052623,1.1383575350046158,0.6421537,5344136,dccuchile/albert-tiny-spanish,spanish,No
Compró el aceite de motor.,aceite,aceite,0,8,8,1.0,0.6634725064594926,1.1373050957918167,0.6476154,5344136,dccuchile/albert-tiny-spanish,spanish,No
Compró el aceite de motor.,aceite,aceite,1,8,8,1.0,0.5901212486792934,1.1317366510629654,0.69272965,5344136,dccuchile/albert-tiny-spanish,spanish,No
Compró el aceite de motor.,aceite,aceite,2,8,8,1.0,0.6096568681428096,1.132817953824997,0.67870903,5344136,dccuchile/albert-tiny-spanish,spanish,No
Compró el aceite de motor.,aceite,aceite,3,8,8,1.0,0.5914566427000978,1.134584754705429,0.6867956,5344136,dccuchile/albert-tiny-spanish,spanish,No
Compró el aceite de motor.,aceite,aceite,4,8,8,1.0,0.6553174269897101,1.1380120813846588,0.650027,5344136,dccuchile/albert-tiny-spanish,spanish,No
Le gustó el ala sureste.,ala,ala,0,8,8,1.0,0.6748284260458348,1.137501746416092,0.63991016,5344136,dccuchile/albert-tiny-spanish,spanish,No
Le gustó el ala sureste.,ala,ala,1,8,8,1.0,0.5995640862489148,1.1326110512018204,0.6872479,5344136,dccuchile/albert-tiny-spanish,spanish,No
Le gustó el ala sureste.,ala,ala,2,8,8,1.0,0.6127880431445648,1.1304053217172623,0.6774167,5344136,dccuchile/albert-tiny-spanish,spanish,No
Le gustó el ala sureste.,ala,ala,3,8,8,1.0,0.6039053102396844,1.1371615082025528,0.6805485,5344136,dccuchile/albert-tiny-spanish,spanish,No
Le gustó el ala sureste.,ala,ala,4,8,8,1.0,0.6033097360979951,1.1397474110126495,0.68515056,5344136,dccuchile/albert-tiny-spanish,spanish,No
Le gustó el ala remodelada.,ala,ala,0,9,9,1.0,0.6753318067498725,1.1211907714605331,0.63219947,5344136,dccuchile/albert-tiny-spanish,spanish,No
Le gustó el ala remodelada.,ala,ala,1,9,9,1.0,0.5831727163431211,1.1166088581085205,0.6922845,5344136,dccuchile/albert-tiny-spanish,spanish,No
Le gustó el ala remodelada.,ala,ala,2,9,9,1.0,0.583159412654417,1.111544132232666,0.69121504,5344136,dccuchile/albert-tiny-spanish,spanish,No
Le gustó el ala remodelada.,ala,ala,3,9,9,1.0,0.5613472255598719,1.1172672882676125,0.70219,5344136,dccuchile/albert-tiny-spanish,spanish,No
Le gustó el ala remodelada.,ala,ala,4,9,9,1.0,0.5506726871590262,1.1221030801534653,0.7129295,5344136,dccuchile/albert-tiny-spanish,spanish,No
Le gustó el ala plumosa.,ala,ala,0,9,9,1.0,0.6747457978025723,1.1208724454045296,0.6325864,5344136,dccuchile/albert-tiny-spanish,spanish,No
Le gustó el ala plumosa.,ala,ala,1,9,9,1.0,0.5783356580416695,1.1152377426624298,0.69540524,5344136,dccuchile/albert-tiny-spanish,spanish,No
Le gustó el ala plumosa.,ala,ala,2,9,9,1.0,0.5767630250169159,1.111655630171299,0.6951482,5344136,dccuchile/albert-tiny-spanish,spanish,No
Le gustó el ala plumosa.,ala,ala,3,9,9,1.0,0.5627274985748567,1.1185649260878563,0.7012493,5344136,dccuchile/albert-tiny-spanish,spanish,No
Le gustó el ala plumosa.,ala,ala,4,9,9,1.0,0.5932272934986166,1.122319221496582,0.6857118,5344136,dccuchile/albert-tiny-spanish,spanish,No
Le gustó el ala de águila.,ala,ala,0,9,9,1.0,0.6702221590423305,1.1208633333444595,0.6357759,5344136,dccuchile/albert-tiny-spanish,spanish,No
Le gustó el ala de águila.,ala,ala,1,9,9,1.0,0.5858617468946095,1.1180056035518646,0.6901708,5344136,dccuchile/albert-tiny-spanish,spanish,No
Le gustó el ala de águila.,ala,ala,2,9,9,1.0,0.5912551060914697,1.1165671199560165,0.6856769,5344136,dccuchile/albert-tiny-spanish,spanish,No
Le gustó el ala de águila.,ala,ala,3,9,9,1.0,0.5737296427886245,1.119420938193798,0.6941375,5344136,dccuchile/albert-tiny-spanish,spanish,No
Le gustó el ala de águila.,ala,ala,4,9,9,1.0,0.6412983883138953,1.1225117594003677,0.65380967,5344136,dccuchile/albert-tiny-spanish,spanish,No
Evaluó el algodón endulzado.,algodón,algodón,0,9,9,1.0,0.6928331162576475,1.1213594675064087,0.6197136,5344136,dccuchile/albert-tiny-spanish,spanish,No
Evaluó el algodón endulzado.,algodón,algodón,1,9,9,1.0,0.5682291337272204,1.1145982891321182,0.7017988,5344136,dccuchile/albert-tiny-spanish,spanish,No
Evaluó el algodón endulzado.,algodón,algodón,2,9,9,1.0,0.5666673926172964,1.1115188896656036,0.7016834,5344136,dccuchile/albert-tiny-spanish,spanish,No
