sentence,word,string,Layer,num_tokens_original,num_tokens_unique,prop_original_tokens,mean_dist,centered_isotropy,intra_sentence_similarity,n_params,mpath,language,multilingual
It was a desperate act.,act,act,0,8,8,1.0,0.9081830669999816,1.1405920386314392,0.4519679,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,1,8,8,1.0,0.9063239434226749,1.1386956721544266,0.4473456,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,2,8,8,1.0,0.9323355040420181,1.1344782412052155,0.4175287,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,3,8,8,1.0,0.9088159832902752,1.1285106837749481,0.43783465,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,4,8,8,1.0,0.9318866817544084,1.1309784799814224,0.41542667,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,5,8,8,1.0,0.9306947812401312,1.1291410475969315,0.41565394,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,6,8,8,1.0,0.9415179219572091,1.1302550137043,0.40479136,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,7,8,8,1.0,0.929959740480463,1.1285647302865982,0.41627407,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,8,8,8,1.0,0.9236064956701194,1.1310083717107773,0.42416614,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,9,8,8,1.0,0.9106318804126049,1.1257522255182266,0.4346479,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,10,8,8,1.0,0.9127712214095128,1.1309383064508438,0.43563205,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,11,8,8,1.0,0.9026836193523298,1.131085753440857,0.44582206,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,12,8,8,1.0,0.8997152888002702,1.133238360285759,0.44987696,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,13,8,8,1.0,0.8787900227160413,1.1344533860683441,0.47118348,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,14,8,8,1.0,0.8783224586459165,1.13471157848835,0.47170466,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,15,8,8,1.0,0.8742199832620622,1.1362458914518356,0.47605,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,16,8,8,1.0,0.8489424234978102,1.1376276314258575,0.49892774,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,17,8,8,1.0,0.8643603180289795,1.140304371714592,0.48628703,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,18,8,8,1.0,0.8430249699774898,1.1410962343215942,0.5051312,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,19,8,8,1.0,0.8532820558014438,1.1385728120803833,0.49480277,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,20,8,8,1.0,0.8621783998641297,1.1366783827543259,0.48616508,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,21,8,8,1.0,0.8721426435211389,1.1304648220539093,0.4754602,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,22,8,8,1.0,0.8672609801131818,1.1327784806489944,0.47880277,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,23,8,8,1.0,0.8662248368168174,1.1363746374845505,0.48032862,58724864,albert/albert-xlarge-v2,english,No
It was a desperate act.,act,act,24,8,8,1.0,0.7441474143067032,1.12500461935997,0.5824098,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,0,9,9,1.0,0.8927858255962607,1.123361773788929,0.4532652,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,1,9,9,1.0,0.9055797593881909,1.1188354194164276,0.43286794,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,2,9,9,1.0,0.9404795802224487,1.1092236936092377,0.38742128,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,3,9,9,1.0,0.9271914873907043,1.1046171188354492,0.39884317,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,4,9,9,1.0,0.9312500273486967,1.1069037541747093,0.39643562,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,5,9,9,1.0,0.9236680168084394,1.1064116284251213,0.4046323,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,6,9,9,1.0,0.9295329152972679,1.1105655580759048,0.4006056,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,7,9,9,1.0,0.9149584408715145,1.1088729426264763,0.41582456,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,8,9,9,1.0,0.9060107308246794,1.1154784485697746,0.42943513,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,9,9,9,1.0,0.903359672832864,1.1148280277848244,0.43167838,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,10,9,9,1.0,0.8882029885638605,1.1170720681548119,0.44819415,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,11,9,9,1.0,0.891191601814715,1.1190098151564598,0.44683027,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,12,9,9,1.0,0.878121100293257,1.1190577372908592,0.45949215,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,13,9,9,1.0,0.8668049889594359,1.1201366558670998,0.4716282,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,14,9,9,1.0,0.84265582217051,1.1210113391280174,0.49459574,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,15,9,9,1.0,0.8273165984291361,1.121043048799038,0.5092634,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,16,9,9,1.0,0.8149644953632391,1.1216151714324951,0.519375,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,17,9,9,1.0,0.8163419864636188,1.1223813444375992,0.51941544,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,18,9,9,1.0,0.8160960925052695,1.122096911072731,0.51878047,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,19,9,9,1.0,0.7943940413967092,1.1209744587540627,0.5380504,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,20,9,9,1.0,0.7880847102487951,1.1196157559752464,0.542818,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,21,9,9,1.0,0.7817203427075923,1.1179105713963509,0.5477275,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,22,9,9,1.0,0.7850010990161805,1.1186032816767693,0.54386944,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,23,9,9,1.0,0.7679258602857207,1.1200376451015472,0.5554793,58724864,albert/albert-xlarge-v2,english,No
It was a humane act.,act,act,24,9,9,1.0,0.5707069393911034,1.1133422330021858,0.69696265,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,0,8,8,1.0,0.9018720075056175,1.1405211389064789,0.45788294,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,1,8,8,1.0,0.904629133891679,1.1386081725358963,0.4490866,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,2,8,8,1.0,0.9352946331700578,1.134687140583992,0.41456527,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,3,8,8,1.0,0.9230246644523448,1.1294267177581787,0.42347422,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,4,8,8,1.0,0.9247076675308767,1.1332558542490005,0.4246305,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,5,8,8,1.0,0.9254409649574955,1.1277843862771988,0.42004293,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,6,8,8,1.0,0.9269079627818443,1.1286586225032806,0.4190157,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,7,8,8,1.0,0.9214257740295401,1.1243746653199196,0.4221123,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,8,8,8,1.0,0.9174500430209404,1.1276444047689438,0.42810738,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,9,8,8,1.0,0.9238059643213011,1.1230969950556755,0.4186749,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,10,8,8,1.0,0.9077346258648106,1.1268020421266556,0.4375933,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,11,8,8,1.0,0.8997319928442342,1.1220546811819077,0.443252,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,12,8,8,1.0,0.8998776867545216,1.1265299320220947,0.4453101,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,13,8,8,1.0,0.8880348809953683,1.1244267597794533,0.45648438,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,14,8,8,1.0,0.894156929123359,1.1308287680149078,0.45439208,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,15,8,8,1.0,0.8892645251057197,1.1307589709758759,0.45904756,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,16,8,8,1.0,0.8792678461689721,1.1345587074756622,0.4694286,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,17,8,8,1.0,0.8705153843792023,1.1362474113702774,0.47943154,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,18,8,8,1.0,0.881805553146848,1.1369318515062332,0.4686349,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,19,8,8,1.0,0.8859414393121072,1.1335142701864243,0.4640891,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,20,8,8,1.0,0.907655019678937,1.1295492500066757,0.4396276,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,21,8,8,1.0,0.9100710303378124,1.1273909956216812,0.43553907,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,22,8,8,1.0,0.9079827390094855,1.126554325222969,0.43641257,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,23,8,8,1.0,0.892628695626103,1.1348286867141724,0.45568913,58724864,albert/albert-xlarge-v2,english,No
It was a magic act.,act,act,24,8,8,1.0,0.7803050969299126,1.1249713525176048,0.5544857,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,0,8,8,1.0,0.9201976335953993,1.1410364210605621,0.43980443,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,1,8,8,1.0,0.923262065584652,1.137603059411049,0.42986095,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,2,8,8,1.0,0.9436726140393681,1.1322745084762573,0.40369302,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,3,8,8,1.0,0.9260222092677868,1.1293126195669174,0.4199028,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,4,8,8,1.0,0.9289146779526567,1.132488876581192,0.4190592,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,5,8,8,1.0,0.9421379315766953,1.1301146298646927,0.40323696,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,6,8,8,1.0,0.9481587557516384,1.1322519332170486,0.39814246,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,7,8,8,1.0,0.9369673653520445,1.1320727169513702,0.4103302,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,8,8,8,1.0,0.9319527076681599,1.1361743360757828,0.41892397,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,9,8,8,1.0,0.9296169868955021,1.1358847171068192,0.42128357,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,10,8,8,1.0,0.9302360132107584,1.136491522192955,0.42128068,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,11,8,8,1.0,0.9204517592924955,1.1378402560949326,0.43267757,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,12,8,8,1.0,0.9068108283233293,1.1390241235494614,0.44720274,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,13,8,8,1.0,0.8853346606594924,1.1387343555688858,0.46842965,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,14,8,8,1.0,0.8939783303192482,1.1399282664060593,0.46036762,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,15,8,8,1.0,0.8758348988476309,1.1405756026506424,0.47836378,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,16,8,8,1.0,0.8603161843959012,1.139797031879425,0.49174017,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,17,8,8,1.0,0.8599257080889264,1.1409691125154495,0.49287403,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,18,8,8,1.0,0.8606309181907266,1.1417061388492584,0.4907158,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,19,8,8,1.0,0.8564100172380854,1.1407690048217773,0.4959427,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,20,8,8,1.0,0.8710341066542563,1.1401719748973846,0.48036838,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,21,8,8,1.0,0.8822320228708976,1.139284387230873,0.46871763,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,22,8,8,1.0,0.9071159669237575,1.138874113559723,0.44410375,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,23,8,8,1.0,0.8823066076907461,1.140556201338768,0.46681654,58724864,albert/albert-xlarge-v2,english,No
He had a universal appeal.,appeal,appeal,24,8,8,1.0,0.735716803525525,1.1323247253894806,0.5884775,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,appeal,appeal,0,11,11,1.0,0.9077129571351216,1.0989079624414444,0.41694748,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,appeal,appeal,1,11,11,1.0,0.9166498022214985,1.0949317961931229,0.40098983,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,appeal,appeal,2,11,11,1.0,0.9390403312196978,1.0885685458779335,0.36846018,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,appeal,appeal,3,11,11,1.0,0.933581270265358,1.0862617418169975,0.37307388,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,appeal,appeal,4,11,11,1.0,0.935839965427321,1.0847284942865372,0.36925173,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,appeal,appeal,5,11,11,1.0,0.9414373760204939,1.0840459614992142,0.36190134,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,appeal,appeal,6,11,11,1.0,0.943351758866946,1.0840029641985893,0.3594433,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,appeal,appeal,7,11,11,1.0,0.9335264618266571,1.0824352204799652,0.37086973,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,appeal,appeal,8,11,11,1.0,0.9281704015130696,1.0833663195371628,0.37803155,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,appeal,appeal,9,11,11,1.0,0.9256008308489335,1.082199715077877,0.3805915,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,appeal,appeal,10,11,11,1.0,0.9170336280702317,1.0842193365097046,0.39188215,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,appeal,appeal,11,11,11,1.0,0.9165369046830739,1.0852312669157982,0.39327952,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,appeal,appeal,12,11,11,1.0,0.9057691184949677,1.0858533680438995,0.4061392,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,appeal,appeal,13,11,11,1.0,0.9083554699982942,1.0872646644711494,0.4043417,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,appeal,appeal,14,11,11,1.0,0.8940110310831787,1.089480035007,0.4220587,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,appeal,appeal,15,11,11,1.0,0.8854526271829177,1.0942006185650826,0.43451577,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,appeal,appeal,16,11,11,1.0,0.8490717154992447,1.097190961241722,0.4730624,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,appeal,appeal,17,11,11,1.0,0.8338918247284034,1.0982512906193733,0.48800886,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,appeal,appeal,18,11,11,1.0,0.8099470343736674,1.098311759531498,0.50933504,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,appeal,appeal,19,11,11,1.0,0.8057706353587328,1.097361408174038,0.51373404,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,appeal,appeal,20,11,11,1.0,0.8044824251389316,1.0973263755440712,0.514267,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,appeal,appeal,21,11,11,1.0,0.8059568890252443,1.0961694046854973,0.51311237,58724864,albert/albert-xlarge-v2,english,No
He had an undefinable appeal.,appeal,appeal,22,11,11,1.0,0.8070337280446912,1.0961885526776314,0.5115318,58724864,albert/albert-xlarge-v2,english,No
