sentence,word,string,Layer,num_tokens_original,num_tokens_unique,prop_original_tokens,mean_dist,centered_isotropy,intra_sentence_similarity,n_params,mpath,language,multilingual
It was a desperate act.,act,act,0,9,9,1.0,0.8618685143697096,1.1236380636692047,0.4835788,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,1,9,9,1.0,0.40889167559539724,1.1087885424494743,0.7977593,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,2,9,9,1.0,0.31268119594318355,1.1083748042583466,0.8497292,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,3,9,9,1.0,0.3191077892464081,1.1103992313146591,0.84634864,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,4,9,9,1.0,0.28027753634542396,1.116567611694336,0.86652446,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,5,9,9,1.0,0.24215263543665763,1.1198961585760117,0.88586247,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,6,9,9,1.0,0.22280728645573497,1.1206303983926773,0.8955161,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,7,9,9,1.0,0.2355279571408967,1.1216380298137665,0.8891804,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,8,9,9,1.0,0.20945641941284238,1.1229862868785858,0.9021176,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,9,9,9,1.0,0.18562546337595764,1.1228842362761497,0.91378295,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,10,9,9,1.0,0.18285523509630897,1.122548185288906,0.9151294,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,11,9,9,1.0,0.18139896639225495,1.1222508773207664,0.9158358,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,12,9,9,1.0,0.21430808504995624,1.1209644749760628,0.89972335,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,13,9,9,1.0,0.2518847487776819,1.1170064583420753,0.8808203,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,14,9,9,1.0,0.2682191662268365,1.109550841152668,0.8723464,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,15,9,9,1.0,0.28923365519804156,1.1146633625030518,0.8619172,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,16,9,9,1.0,0.3441796677021545,1.1152634918689728,0.83296824,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,17,9,9,1.0,0.2886858894451054,1.1167000904679298,0.86216664,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,18,9,9,1.0,0.2426800052166687,1.1165452152490616,0.88559645,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,19,9,9,1.0,0.25616195795421953,1.1184264048933983,0.87880373,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,20,9,9,1.0,0.4874209363430344,1.0355114080011845,0.7528055,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,21,9,9,1.0,0.3553596038876042,1.0424797609448433,0.8271076,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,22,9,9,1.0,0.504580366158525,1.0421747379004955,0.742456,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,23,9,9,1.0,0.5381040124424811,1.0430889576673508,0.7222631,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a desperate act.,act,act,24,9,9,1.0,0.02386084885281547,1.0948562026023865,0.98933846,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,0,9,9,1.0,0.8613539985837722,1.123620167374611,0.4840513,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,1,9,9,1.0,0.3990407855164548,1.1099582612514496,0.80323386,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,2,9,9,1.0,0.3115897460950926,1.1111450493335724,0.8503014,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,3,9,9,1.0,0.31197456785442806,1.11320361495018,0.8500931,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,4,9,9,1.0,0.2858671118579426,1.1171749532222748,0.86365294,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,5,9,9,1.0,0.244330425384773,1.1208689585328102,0.8847691,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,6,9,9,1.0,0.21431844030187794,1.1215520426630974,0.89971924,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,7,9,9,1.0,0.22431146651017653,1.122383676469326,0.89476913,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,8,9,9,1.0,0.19985784390178296,1.123628854751587,0.9068343,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,9,9,9,1.0,0.18294647528184363,1.12338887155056,0.9150851,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,10,9,9,1.0,0.18492650849933445,1.122775822877884,0.914123,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,11,9,9,1.0,0.18898058706715493,1.1224167346954346,0.91214913,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,12,9,9,1.0,0.2196507670729029,1.1208012104034424,0.89708054,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,13,9,9,1.0,0.2532662941360895,1.1155658960342407,0.88014346,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,14,9,9,1.0,0.2678165496231796,1.1039246618747711,0.8724589,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,15,9,9,1.0,0.29262127568790847,1.111688457429409,0.8601683,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,16,9,9,1.0,0.3471254455708921,1.1138895899057388,0.83139116,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,17,9,9,1.0,0.2914941800501585,1.115986429154873,0.86071724,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,18,9,9,1.0,0.2452578159455531,1.1162303313612938,0.8843016,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,19,9,9,1.0,0.2621567897430586,1.1179089844226837,0.87576526,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,20,9,9,1.0,0.4912498326339327,1.0401427932083607,0.75054145,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,21,9,9,1.0,0.3578610826556068,1.0443960539996624,0.8257624,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,22,9,9,1.0,0.5054844295429718,1.0474610589444637,0.74191135,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,23,9,9,1.0,0.535543691514011,1.045680906623602,0.72383744,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a humane act.,act,act,24,9,9,1.0,0.021785117107398413,1.0957975536584854,0.9902706,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,act,act,0,8,8,1.0,0.8575195605274063,1.1412498950958252,0.49959823,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,act,act,1,8,8,1.0,0.3938663615591563,1.1275521516799927,0.8094765,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,act,act,2,8,8,1.0,0.29512258091519683,1.128566712141037,0.8612496,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,act,act,3,8,8,1.0,0.3128688939578432,1.128051683306694,0.85217285,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,act,act,4,8,8,1.0,0.27487663660673256,1.1334874331951141,0.87148315,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,act,act,5,8,8,1.0,0.2451773114646952,1.1372840404510498,0.88626635,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,act,act,6,8,8,1.0,0.221585861027761,1.1385513246059418,0.89783764,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,act,act,7,8,8,1.0,0.2300094390954932,1.1394540220499039,0.8937235,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,act,act,8,8,8,1.0,0.20071342117511534,1.1407102793455124,0.90795135,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,act,act,9,8,8,1.0,0.17601376596564805,1.140794262290001,0.91977584,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,act,act,10,8,8,1.0,0.1843021633935272,1.140307903289795,0.9158252,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,act,act,11,8,8,1.0,0.1835132963994242,1.1400593370199203,0.91620094,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,act,act,12,8,8,1.0,0.20736382157965014,1.138391524553299,0.90474045,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,act,act,13,8,8,1.0,0.24350778064836542,1.1381486803293228,0.88684976,559890432,FacebookAI/xlm-roberta-large,english,Yes
It was a magic act.,act,act,14,8,8,1.0,0.2637986048320519,1.135907918214798,0.8762475,559890432,FacebookAI/xlm-roberta-large,english,Yes
