sentence,word,string,Layer,num_tokens_original,num_tokens_unique,prop_original_tokens,mean_dist,centered_isotropy,intra_sentence_similarity,n_params,mpath,language,multilingual
Compró el aceite de oliva.,aceite,aceite,0,11,11,1.0,0.9261966437613819,1.097256176173687,0.39491242,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,1,11,11,1.0,0.810511930482979,1.0943280905485153,0.5099619,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,2,11,11,1.0,0.7958444130044859,1.0957671850919724,0.52354753,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,3,11,11,1.0,0.6668973130703839,1.0975668355822563,0.62699616,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,4,11,11,1.0,0.5983161575288947,1.0980824306607246,0.67410356,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,5,11,11,1.0,0.45306976252591147,1.0975259989500046,0.76628554,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,6,11,11,1.0,0.3855209182893463,1.0992411673069,0.80591273,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,7,11,11,1.0,0.43009411540062426,1.0991209670901299,0.7802647,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,8,11,11,1.0,0.40451097948317505,1.0991118848323822,0.79508555,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,9,11,11,1.0,0.27204282607455194,1.0991541892290115,0.86757565,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,10,11,11,1.0,0.17835715233339447,1.0993883162736893,0.9153404,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,11,11,11,1.0,0.13892651351753174,1.0993516519665718,0.9347088,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,12,11,11,1.0,0.4954329617530287,1.094753123819828,0.74067205,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de carro.,aceite,aceite,0,10,10,1.0,0.9359003443614734,1.107448898255825,0.39362428,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de carro.,aceite,aceite,1,10,10,1.0,0.8125698873132368,1.103619523346424,0.5143587,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de carro.,aceite,aceite,2,10,10,1.0,0.7914202166637284,1.1057572290301323,0.5336786,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de carro.,aceite,aceite,3,10,10,1.0,0.6603500887290075,1.1084010303020477,0.63639605,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de carro.,aceite,aceite,4,10,10,1.0,0.5964408252871967,1.1090471595525742,0.67922986,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de carro.,aceite,aceite,5,10,10,1.0,0.44631336385388026,1.1086848452687263,0.7728841,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de carro.,aceite,aceite,6,10,10,1.0,0.37512618348856674,1.1103147268295288,0.8138485,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de carro.,aceite,aceite,7,10,10,1.0,0.41236415878661475,1.1101453602313995,0.7929122,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de carro.,aceite,aceite,8,10,10,1.0,0.3875547560999085,1.1101148575544357,0.80692685,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de carro.,aceite,aceite,9,10,10,1.0,0.25998565121586203,1.1104395017027855,0.87522113,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de carro.,aceite,aceite,10,10,10,1.0,0.17887482800810703,1.1107098013162613,0.91597223,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de carro.,aceite,aceite,11,10,10,1.0,0.1337548250811756,1.1105337664484978,0.9378705,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de carro.,aceite,aceite,12,10,10,1.0,0.5231959310957204,1.1046543344855309,0.72672784,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de cocina.,aceite,aceite,0,10,10,1.0,0.9383795101445445,1.1074972972273827,0.39087576,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
Compró el aceite de cocina.,aceite,aceite,1,10,10,1.0,0.8023778977970567,1.1039948388934135,0.5233073,177853440,google-bert/bert-base-multilingual-cased,spanish,Yes
