sentence,word,string,Layer,num_tokens_original,num_tokens_unique,prop_original_tokens,mean_dist,centered_isotropy,intra_sentence_similarity,n_params,mpath,language,multilingual
Compró el aceite de oliva.,aceite,aceite,0,8,8,1.0,0.8590485472136905,1.1326413303613663,0.4935432,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de oliva.,aceite,aceite,1,8,8,1.0,0.642504317940188,1.1270548403263092,0.6593405,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de oliva.,aceite,aceite,2,8,8,1.0,0.5964097849685391,1.1240317448973656,0.6891242,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de oliva.,aceite,aceite,3,8,8,1.0,0.6649646424340823,1.1259635537862778,0.6418118,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de oliva.,aceite,aceite,4,8,8,1.0,0.6232968968143398,1.131064623594284,0.6719786,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de oliva.,aceite,aceite,5,8,8,1.0,0.5810651130698802,1.1307070702314377,0.6991027,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de oliva.,aceite,aceite,6,8,8,1.0,0.5672444850688569,1.1331697255373,0.7077459,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de oliva.,aceite,aceite,7,8,8,1.0,0.5439948026615095,1.1376012414693832,0.7231125,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de oliva.,aceite,aceite,8,8,8,1.0,0.5412250095716552,1.1378207504749298,0.7249552,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de oliva.,aceite,aceite,9,8,8,1.0,0.5019999223214915,1.1391374617815018,0.7486042,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de oliva.,aceite,aceite,10,8,8,1.0,0.3814447681823997,1.1400783956050873,0.8162315,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de oliva.,aceite,aceite,11,8,8,1.0,0.28771733827479823,1.1408991366624832,0.86499584,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de oliva.,aceite,aceite,12,8,8,1.0,0.2600986823562074,1.139089360833168,0.8788524,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de carro.,aceite,aceite,0,8,8,1.0,0.8521194169023903,1.1332575231790543,0.5002752,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de carro.,aceite,aceite,1,8,8,1.0,0.6296037955986337,1.1292652636766434,0.6683761,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de carro.,aceite,aceite,2,8,8,1.0,0.5922971504447033,1.1262365728616714,0.6922802,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de carro.,aceite,aceite,3,8,8,1.0,0.6620930060923115,1.1262751370668411,0.644933,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de carro.,aceite,aceite,4,8,8,1.0,0.6306564106948641,1.1305128633975983,0.66776055,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de carro.,aceite,aceite,5,8,8,1.0,0.5963519595883362,1.1325620412826538,0.69030046,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de carro.,aceite,aceite,6,8,8,1.0,0.5707745135079322,1.134655848145485,0.706651,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de carro.,aceite,aceite,7,8,8,1.0,0.5405991709650887,1.138109490275383,0.72567344,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de carro.,aceite,aceite,8,8,8,1.0,0.543841776504976,1.1392977982759476,0.72381204,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de carro.,aceite,aceite,9,8,8,1.0,0.515152552448969,1.1398969143629074,0.7410242,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de carro.,aceite,aceite,10,8,8,1.0,0.3826180154135837,1.1404408365488052,0.8156028,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de carro.,aceite,aceite,11,8,8,1.0,0.29165806968212155,1.1394374072551727,0.86298716,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de carro.,aceite,aceite,12,8,8,1.0,0.2459523173501515,1.1392401605844498,0.8858589,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de cocina.,aceite,aceite,0,8,8,1.0,0.8563991795987461,1.133164718747139,0.49660152,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de cocina.,aceite,aceite,1,8,8,1.0,0.6338014226469753,1.1282213926315308,0.6654411,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de cocina.,aceite,aceite,2,8,8,1.0,0.5952883133304435,1.1253562420606613,0.69015974,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
Compró el aceite de cocina.,aceite,aceite,3,8,8,1.0,0.6614519844737293,1.126031070947647,0.6450378,109850880,dccuchile/bert-base-spanish-wwm-uncased,spanish,No
