sentence,word,string,Layer,num_tokens_original,num_tokens_unique,prop_original_tokens,mean_dist,centered_isotropy,intra_sentence_similarity,n_params,mpath,language,multilingual
Compró el aceite de oliva.,aceite,aceite,0,8,8,1.0,0.783828912788362,1.1403198093175888,0.5595649,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de oliva.,aceite,aceite,1,8,8,1.0,0.5285163315444817,1.1328565031290054,0.72953904,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de oliva.,aceite,aceite,2,8,8,1.0,0.46439767795488507,1.1311711817979813,0.767745,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de oliva.,aceite,aceite,3,8,8,1.0,0.4800919823705779,1.1341588497161865,0.7587383,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de oliva.,aceite,aceite,4,8,8,1.0,0.49586816928947364,1.138028770685196,0.7494142,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de oliva.,aceite,aceite,5,8,8,1.0,0.5194928585734548,1.13941290974617,0.73502517,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de oliva.,aceite,aceite,6,8,8,1.0,0.5248411604523657,1.1401006132364273,0.73213154,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de oliva.,aceite,aceite,7,8,8,1.0,0.5116418013245664,1.1401568502187729,0.7404673,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de oliva.,aceite,aceite,8,8,8,1.0,0.5222978483587044,1.139670491218567,0.73415446,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de oliva.,aceite,aceite,9,8,8,1.0,0.538171930439343,1.1396143436431885,0.72443473,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de oliva.,aceite,aceite,10,8,8,1.0,0.5382673302838878,1.1412221640348434,0.7239749,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de oliva.,aceite,aceite,11,8,8,1.0,0.5354158776039656,1.1416320502758026,0.72539955,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de oliva.,aceite,aceite,12,8,8,1.0,0.4823511814686371,1.1401129513978958,0.75798434,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de carro.,aceite,aceite,0,8,8,1.0,0.7867328366647716,1.1400321871042252,0.55735946,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de carro.,aceite,aceite,1,8,8,1.0,0.513727582265156,1.1341092139482498,0.7388003,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de carro.,aceite,aceite,2,8,8,1.0,0.454633184676768,1.1329783350229263,0.773561,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de carro.,aceite,aceite,3,8,8,1.0,0.48230966623018373,1.1339251399040222,0.7576612,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de carro.,aceite,aceite,4,8,8,1.0,0.4744456936595355,1.1376322358846664,0.7620082,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de carro.,aceite,aceite,5,8,8,1.0,0.5049609127318783,1.1391899436712265,0.7439582,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de carro.,aceite,aceite,6,8,8,1.0,0.5155932602320663,1.1394934207201004,0.7378492,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de carro.,aceite,aceite,7,8,8,1.0,0.5221016747695798,1.139471396803856,0.7339891,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de carro.,aceite,aceite,8,8,8,1.0,0.5421491657785531,1.1391127407550812,0.7219407,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de carro.,aceite,aceite,9,8,8,1.0,0.5547995951889438,1.1392919421195984,0.71402526,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de carro.,aceite,aceite,10,8,8,1.0,0.5566744281697095,1.14042629301548,0.7125467,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de carro.,aceite,aceite,11,8,8,1.0,0.5410610204310896,1.140785112977028,0.7216033,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de carro.,aceite,aceite,12,8,8,1.0,0.5144009806101381,1.1394722312688828,0.73853534,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de cocina.,aceite,aceite,0,8,8,1.0,0.7920180789470692,1.1399716287851334,0.5531422,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de cocina.,aceite,aceite,1,8,8,1.0,0.5230883927549322,1.1333733350038528,0.7331414,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
Compró el aceite de cocina.,aceite,aceite,2,8,8,1.0,0.46624310359054927,1.1308284848928452,0.7665883,222723584,dccuchile/albert-xxlarge-spanish,spanish,No
