sentence,word,string,Layer,num_tokens_original,num_tokens_unique,prop_original_tokens,mean_dist,centered_isotropy,intra_sentence_similarity,n_params,mpath,language,multilingual
It was a desperate act.,act,act,0,8,8,1.0,0.846660688560573,1.139689639210701,0.50703114,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,1,8,8,1.0,0.8210111700866719,1.1409916877746582,0.526416,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,2,8,8,1.0,0.761850667628707,1.1398254334926605,0.5738554,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,3,8,8,1.0,0.7529632211702866,1.1389193683862686,0.57941633,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,4,8,8,1.0,0.7478975506242713,1.137382760643959,0.5829499,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,5,8,8,1.0,0.7684036927849862,1.1365566700696945,0.56776726,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,6,8,8,1.0,0.7572014900437856,1.1366061866283417,0.57657814,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,7,8,8,1.0,0.7470028478719702,1.1366688758134842,0.58448565,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,8,8,8,1.0,0.744362624013579,1.1361632347106934,0.5862216,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,9,8,8,1.0,0.7448610210209405,1.138069063425064,0.5858203,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,10,8,8,1.0,0.7348084574458865,1.1389636397361755,0.59278524,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,11,8,8,1.0,0.7228012597176955,1.1387044489383698,0.6016783,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,12,8,8,1.0,0.7055542488060951,1.1380139291286469,0.61467594,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,13,8,8,1.0,0.6930141909984872,1.138307735323906,0.62299025,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,14,8,8,1.0,0.6880220023188028,1.1379754096269608,0.62600935,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,15,8,8,1.0,0.6775930674656075,1.1364365816116333,0.63401395,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,16,8,8,1.0,0.6711606661946277,1.1362904608249664,0.6382959,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,17,8,8,1.0,0.6669755985210394,1.135910764336586,0.6409987,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,18,8,8,1.0,0.6643666165183718,1.1338530629873276,0.64358,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,19,8,8,1.0,0.6661422981358698,1.1324041038751602,0.6427623,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,20,8,8,1.0,0.6630906812185621,1.1313102394342422,0.6447942,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,21,8,8,1.0,0.6730744073839758,1.1302113682031631,0.6381017,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,22,8,8,1.0,0.672130361512197,1.1318394094705582,0.6382369,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,23,8,8,1.0,0.6867364637575399,1.1387871503829956,0.6264293,17683968,albert/albert-large-v2,english,No
It was a desperate act.,act,act,24,8,8,1.0,0.7316369506984275,1.1419378072023392,0.5945705,17683968,albert/albert-large-v2,english,No
It was a humane act.,act,act,0,9,9,1.0,0.8243806767158627,1.122687354683876,0.51539737,17683968,albert/albert-large-v2,english,No
It was a humane act.,act,act,1,9,9,1.0,0.8149740180038267,1.1237343922257423,0.52194303,17683968,albert/albert-large-v2,english,No
It was a humane act.,act,act,2,9,9,1.0,0.8008052083006921,1.1200734674930573,0.53340596,17683968,albert/albert-large-v2,english,No
It was a humane act.,act,act,3,9,9,1.0,0.8085266474859591,1.116436891257763,0.525378,17683968,albert/albert-large-v2,english,No
It was a humane act.,act,act,4,9,9,1.0,0.8139640924687341,1.1146114394068718,0.52088493,17683968,albert/albert-large-v2,english,No
It was a humane act.,act,act,5,9,9,1.0,0.830610281028597,1.115317665040493,0.5067172,17683968,albert/albert-large-v2,english,No
It was a humane act.,act,act,6,9,9,1.0,0.8211638731744048,1.1157614141702652,0.51512927,17683968,albert/albert-large-v2,english,No
It was a humane act.,act,act,7,9,9,1.0,0.8100376759473492,1.1163094863295555,0.52493274,17683968,albert/albert-large-v2,english,No
It was a humane act.,act,act,8,9,9,1.0,0.7987604149228233,1.1141782328486443,0.53394365,17683968,albert/albert-large-v2,english,No
It was a humane act.,act,act,9,9,9,1.0,0.7780885085093467,1.1166322082281113,0.5516088,17683968,albert/albert-large-v2,english,No
It was a humane act.,act,act,10,9,9,1.0,0.762185602799827,1.1184678375720978,0.5641062,17683968,albert/albert-large-v2,english,No
It was a humane act.,act,act,11,9,9,1.0,0.7388973438681178,1.1220363527536392,0.5825115,17683968,albert/albert-large-v2,english,No
It was a humane act.,act,act,12,9,9,1.0,0.7022296581868234,1.1217590272426605,0.61001897,17683968,albert/albert-large-v2,english,No
