sentence,word,string,Layer,num_tokens_original,num_tokens_unique,prop_original_tokens,mean_dist,centered_isotropy,intra_sentence_similarity,n_params,mpath,language,multilingual
Compró el aceite de oliva.,aceite,aceite,0,9,9,1.0,0.8073174179438416,1.1234164237976074,0.5313924,355356672,PlanTL-GOB-ES/roberta-large-bne,spanish,No
Compró el aceite de oliva.,aceite,aceite,1,9,9,1.0,0.7215335324412577,1.1074818521738052,0.5988075,355356672,PlanTL-GOB-ES/roberta-large-bne,spanish,No
Compró el aceite de oliva.,aceite,aceite,2,9,9,1.0,0.7395513978980359,1.105202205479145,0.5852022,355356672,PlanTL-GOB-ES/roberta-large-bne,spanish,No
Compró el aceite de oliva.,aceite,aceite,3,9,9,1.0,0.7503899070897054,1.1096986904740334,0.5769756,355356672,PlanTL-GOB-ES/roberta-large-bne,spanish,No
Compró el aceite de oliva.,aceite,aceite,4,9,9,1.0,0.7577870326601854,1.1168064400553703,0.5712896,355356672,PlanTL-GOB-ES/roberta-large-bne,spanish,No
Compró el aceite de oliva.,aceite,aceite,5,9,9,1.0,0.7221334580497982,1.1224258318543434,0.59840816,355356672,PlanTL-GOB-ES/roberta-large-bne,spanish,No
Compró el aceite de oliva.,aceite,aceite,6,9,9,1.0,0.5917891406304291,1.1213403791189194,0.6884435,355356672,PlanTL-GOB-ES/roberta-large-bne,spanish,No
Compró el aceite de oliva.,aceite,aceite,7,9,9,1.0,0.5049820544862208,1.1163501590490341,0.7422676,355356672,PlanTL-GOB-ES/roberta-large-bne,spanish,No
Compró el aceite de oliva.,aceite,aceite,8,9,9,1.0,0.41923227058688267,1.1183036714792252,0.79200023,355356672,PlanTL-GOB-ES/roberta-large-bne,spanish,No
Compró el aceite de oliva.,aceite,aceite,9,9,9,1.0,0.3738061310157612,1.1164609491825104,0.81709486,355356672,PlanTL-GOB-ES/roberta-large-bne,spanish,No
Compró el aceite de oliva.,aceite,aceite,10,9,9,1.0,0.3887504510136642,1.114782489836216,0.80890673,355356672,PlanTL-GOB-ES/roberta-large-bne,spanish,No
Compró el aceite de oliva.,aceite,aceite,11,9,9,1.0,0.5032192762683736,1.1088705360889435,0.7430523,355356672,PlanTL-GOB-ES/roberta-large-bne,spanish,No
