sentence,word,string,Layer,num_tokens_original,num_tokens_unique,prop_original_tokens,mean_dist,centered_isotropy,intra_sentence_similarity,n_params,mpath,language,multilingual
Compró el aceite de oliva.,aceite,aceite,0,10,10,1.0,0.9259301979734588,1.1102818623185158,0.40786767,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,1,10,10,1.0,0.6761813193182906,1.0833637863397598,0.617634,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,2,10,10,1.0,0.4947939484349888,1.0863709524273872,0.74406475,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,3,10,10,1.0,0.44914002284833177,1.0826065987348557,0.77173245,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,4,10,10,1.0,0.48712802041920233,1.0822283551096916,0.7489542,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,5,10,10,1.0,0.5297095152772296,1.0784087851643562,0.7227932,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,6,10,10,1.0,0.5507953699304153,1.0793893039226532,0.7091986,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,7,10,10,1.0,0.5686837452799385,1.0945563837885857,0.692744,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,8,10,10,1.0,0.5590428922549011,1.092490665614605,0.7027842,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,9,10,10,1.0,0.4656104005178893,1.0923792943358421,0.7614506,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,10,10,10,1.0,0.409261824831573,1.077661320567131,0.7946935,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,11,10,10,1.0,0.42061989239200565,1.068910226225853,0.7882731,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de oliva.,aceite,aceite,12,10,10,1.0,0.06609593645833844,1.054458126425743,0.96979916,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de carro.,aceite,aceite,0,9,9,1.0,0.9227014755203213,1.1239124685525894,0.4236079,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de carro.,aceite,aceite,1,9,9,1.0,0.6833239720120997,1.0908773988485336,0.6166561,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de carro.,aceite,aceite,2,9,9,1.0,0.5024530169332497,1.0936835184693336,0.7430019,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de carro.,aceite,aceite,3,9,9,1.0,0.46857798193514566,1.0906465351581573,0.76369464,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de carro.,aceite,aceite,4,9,9,1.0,0.5053843271397915,1.089365392923355,0.74160904,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de carro.,aceite,aceite,5,9,9,1.0,0.5498399594379032,1.084362469613552,0.71429294,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de carro.,aceite,aceite,6,9,9,1.0,0.5711819633869586,1.0866312980651855,0.70047224,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de carro.,aceite,aceite,7,9,9,1.0,0.5968148921831925,1.1048056110739708,0.677636,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de carro.,aceite,aceite,8,9,9,1.0,0.582311829440422,1.1027372926473618,0.69183636,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de carro.,aceite,aceite,9,9,9,1.0,0.4864739160498284,1.1027236357331276,0.75252885,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de carro.,aceite,aceite,10,9,9,1.0,0.42161924875332507,1.086930863559246,0.7906353,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de carro.,aceite,aceite,11,9,9,1.0,0.4259368503567707,1.0798368155956268,0.78823715,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de carro.,aceite,aceite,12,9,9,1.0,0.0669683519087555,1.049280509352684,0.96977836,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de cocina.,aceite,aceite,0,9,9,1.0,0.919178758031544,1.1238940805196762,0.42725015,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de cocina.,aceite,aceite,1,9,9,1.0,0.7106967548892982,1.094946950674057,0.59729177,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de cocina.,aceite,aceite,2,9,9,1.0,0.5369802017156289,1.098759040236473,0.72198284,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de cocina.,aceite,aceite,3,9,9,1.0,0.49193533665775163,1.0959987342357635,0.74995595,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de cocina.,aceite,aceite,4,9,9,1.0,0.5190651364373957,1.09332524985075,0.7333642,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de cocina.,aceite,aceite,5,9,9,1.0,0.5547974465763429,1.086714930832386,0.7112096,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
Compró el aceite de cocina.,aceite,aceite,6,9,9,1.0,0.5661079848334993,1.0857785567641258,0.7036844,278043648,FacebookAI/xlm-roberta-base,spanish,Yes
